-0.000004	0.000000	0.066853	0.381739	-0.560642	0.456183	-0.913056	0.408123	-1.486169	0.337152	-5.199742	0.184759	-9.538026	0.136830	-19.181760	0.095925	-30.057902	0.076176
-0.000004	0.000000	0.082615	0.378659	-0.553141	0.465235	-0.908932	0.417240	-1.484354	0.345039	-5.199585	0.189155	-9.537979	0.140087	-19.181748	0.098208	-30.057897	0.077989
-0.000005	0.000000	0.098235	0.374930	-0.545493	0.474164	-0.904718	0.426314	-1.482498	0.352916	-5.199425	0.193551	-9.537931	0.143344	-19.181736	0.100492	-30.057893	0.079802
-0.000005	0.000000	0.113687	0.370557	-0.537701	0.482967	-0.900413	0.435346	-1.480599	0.360783	-5.199260	0.197946	-9.537882	0.146600	-19.181724	0.102775	-30.057888	0.081616
-0.000005	0.000000	0.128943	0.365547	-0.529766	0.491642	-0.896018	0.444334	-1.478659	0.368640	-5.199092	0.202342	-9.537831	0.149857	-19.181712	0.105058	-30.057883	0.083429
-0.000005	0.000000	0.143978	0.359910	-0.521691	0.500187	-0.891534	0.453278	-1.476677	0.376487	-5.198921	0.206738	-9.537780	0.153114	-19.181699	0.107342	-30.057877	0.085242
-0.000005	0.000000	0.158765	0.353655	-0.513478	0.508599	-0.886960	0.462176	-1.474653	0.384323	-5.198745	0.211133	-9.537728	0.156371	-19.181686	0.109625	-30.057872	0.087055
-0.000006	0.000000	0.173280	0.346793	-0.505129	0.516877	-0.882298	0.471029	-1.472588	0.392148	-5.198566	0.215528	-9.537674	0.159628	-19.181673	0.111908	-30.057867	0.088869
-0.000006	0.000000	0.187498	0.339336	-0.496646	0.525018	-0.877548	0.479834	-1.470481	0.399962	-5.198383	0.219923	-9.537619	0.162884	-19.181659	0.114192	-30.057861	0.090682
-0.000006	0.000000	0.201394	0.331297	-0.488032	0.533019	-0.872710	0.488591	-1.468332	0.407764	-5.198197	0.224318	-9.537564	0.166141	-19.181645	0.116475	-30.057856	0.092495
-0.000006	0.000000	0.214945	0.322690	-0.479288	0.540880	-0.867785	0.497300	-1.466142	0.415556	-5.198007	0.228713	-9.537507	0.169398	-19.181631	0.118758	-30.057850	0.094309
-0.000007	0.000000	0.228127	0.313528	-0.470417	0.548597	-0.862773	0.505959	-1.463911	0.423335	-5.197813	0.233107	-9.537449	0.172654	-19.181617	0.121042	-30.057844	0.096122
-0.000007	0.000000	0.240917	0.303830	-0.461422	0.556168	-0.857675	0.514567	-1.461638	0.431102	-5.197615	0.237502	-9.537390	0.175911	-19.181603	0.123325	-30.057838	0.097935
-0.000007	0.000000	0.253294	0.293610	-0.452304	0.563593	-0.852491	0.523124	-1.459324	0.438858	-5.197414	0.241896	-9.537330	0.179168	-19.181588	0.125608	-30.057832	0.099748
-0.000007	0.000000	0.265237	0.282886	-0.443067	0.570868	-0.847222	0.531628	-1.456969	0.446601	-5.197209	0.246290	-9.537268	0.182424	-19.181573	0.127892	-30.057826	0.101562
-0.000008	0.000001	0.276726	0.271678	-0.433712	0.577992	-0.841868	0.540080	-1.454572	0.454331	-5.197001	0.250684	-9.537206	0.185681	-19.181557	0.130175	-30.057820	0.103375
-0.000008	0.000001	0.287739	0.260004	-0.424242	0.584962	-0.836430	0.548477	-1.452135	0.462048	-5.196788	0.255078	-9.537142	0.188937	-19.181541	0.132458	-30.057813	0.105188
-0.000008	0.000001	0.298260	0.247884	-0.414660	0.591778	-0.830909	0.556820	-1.449656	0.469753	-5.196572	0.259471	-9.537078	0.192194	-19.181526	0.134742	-30.057807	0.107001
-0.000008	0.000001	0.308269	0.235339	-0.404968	0.598437	-0.825304	0.565107	-1.447136	0.477444	-5.196353	0.263865	-9.537012	0.195451	-19.181509	0.137025	-30.057800	0.108815
-0.000009	0.000001	0.317750	0.222391	-0.395168	0.604937	-0.819617	0.573337	-1.444576	0.485121	-5.196129	0.268258	-9.536945	0.198707	-19.181493	0.139308	-30.057794	0.110628
-0.000009	0.000001	0.326686	0.209062	-0.385264	0.611276	-0.813848	0.581510	-1.441975	0.492785	-5.195902	0.272651	-9.536877	0.201963	-19.181476	0.141592	-30.057787	0.112441
-0.000009	0.000001	0.335063	0.195374	-0.375258	0.617454	-0.807998	0.589625	-1.439333	0.500435	-5.195672	0.277044	-9.536808	0.205220	-19.181459	0.143875	-30.057780	0.114255
-0.000010	0.000001	0.342865	0.181352	-0.365152	0.623468	-0.802067	0.597682	-1.436650	0.508071	-5.195437	0.281436	-9.536738	0.208476	-19.181442	0.146158	-30.057773	0.116068
-0.000010	0.000001	0.350080	0.167019	-0.354949	0.629317	-0.796056	0.605678	-1.433927	0.515692	-5.195199	0.285829	-9.536667	0.211733	-19.181424	0.148442	-30.057766	0.117881
-0.000010	0.000001	0.356695	0.152400	-0.344653	0.634999	-0.789966	0.613614	-1.431163	0.523299	-5.194958	0.290221	-9.536595	0.214989	-19.181406	0.150725	-30.057758	0.119694
-0.000010	0.000001	0.362699	0.137520	-0.334265	0.640512	-0.783796	0.621489	-1.428358	0.530891	-5.194712	0.294613	-9.536521	0.218246	-19.181388	0.153008	-30.057751	0.121508
-0.000011	0.000001	0.368082	0.122404	-0.323788	0.645856	-0.777548	0.629301	-1.425514	0.538468	-5.194463	0.299005	-9.536447	0.221502	-19.181370	0.155292	-30.057743	0.123321
-0.000011	0.000001	0.372834	0.107078	-0.313225	0.651028	-0.771223	0.637051	-1.422629	0.546030	-5.194210	0.303396	-9.536371	0.224758	-19.181351	0.157575	-30.057736	0.125134
-0.000011	0.000001	0.376947	0.091570	-0.302580	0.656028	-0.764820	0.644737	-1.419704	0.553576	-5.193954	0.307787	-9.536295	0.228014	-19.181332	0.159858	-30.057728	0.126947
-0.000012	0.000001	0.380415	0.075904	-0.291854	0.660854	-0.758341	0.652358	-1.416739	0.561107	-5.193693	0.312179	-9.536217	0.231271	-19.181313	0.162142	-30.057720	0.128761
